# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Thu Jul 11 04:41:11 UTC 2024
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: HST/ACS WFC - updated filters and zeropoints, 2021
# Attention: photometry includes extinction of Av=0.19, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  F435Wmag  F475Wmag  F555Wmag  F606Wmag  F625Wmag  F775Wmag  F814Wmag
4.9184e-05 -2.19174 9.90309 0.8927041888 2.4473142911    0.890  1.131  3.7399  3.168    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.64e-12      0.00 7.623e-01 2.376e-01 1.699e-05 4.642e-06 4.218e-05 -1.000 1.000e-04 1.943 2.960 2.720 2.362 2.122 1.937 1.510 1.451
4.9184e-05 -2.19174 9.90309 0.8931566477 2.4474371844    0.890  1.176  3.7379  3.115    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.48e-12      0.00 7.606e-01 2.393e-01 1.705e-05 4.660e-06 4.234e-05 -1.000 1.000e-04 1.830 2.857 2.614 2.253 2.011 1.824 1.394 1.335
4.9184e-05 -2.19174 9.90309 0.8935924768 2.4475554256    0.891  1.223  3.7361  3.062    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -6.48e-12      0.00 7.590e-01 2.409e-01 1.710e-05 4.674e-06 4.247e-05 -1.000 9.999e-05 1.714 2.750 2.504 2.141 1.897 1.709 1.276 1.217
4.9184e-05 -2.19174 9.90309 0.8939983845 2.4476654298    0.891  1.268  3.7344  3.009    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -7.64e-12      0.00 7.575e-01 2.424e-01 1.713e-05 4.687e-06 4.257e-05 -1.000 9.993e-05 1.599 2.643 2.396 2.030 1.784 1.596 1.160 1.100
4.9184e-05 -2.19174 9.90309 0.8943809271 2.4477689968    0.891  1.314  3.7329  2.957    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -9.02e-12      0.00 7.561e-01 2.438e-01 1.714e-05 4.702e-06 4.265e-05 -1.000 9.999e-05 1.484 2.536 2.286 1.918 1.671 1.482 1.044 0.983
4.9184e-05 -2.19174 9.90309 0.8947638273 2.4478725587    0.892  1.363  3.7312  2.902    3  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -1.08e-11      0.00 7.546e-01 2.453e-01 1.712e-05 4.727e-06 4.272e-05 -1.000 9.996e-05 1.362 2.421 2.169 1.799 1.550 1.360 0.919 0.858
4.9184e-05 -2.19174 9.90309 0.8950947523 2.4479619809    0.892  1.409  3.7297  2.850    3  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -1.27e-11      0.00 7.534e-01 2.465e-01 1.705e-05 4.773e-06 4.278e-05 -1.000 1.001e-04 1.247 2.313 2.060 1.688 1.437 1.246 0.803 0.741
4.9184e-05 -2.19174 9.90309 0.8954203725 2.4480498954    0.892  1.458  3.7281  2.795    3  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1 -1.51e-11      0.00 7.521e-01 2.478e-01 1.694e-05 4.868e-06 4.282e-05 -1.000 1.000e-04 1.126 2.200 1.944 1.570 1.317 1.125 0.680 0.617
4.9184e-05 -2.19174 9.90309 0.8957159519 2.4481296355    0.892  1.505  3.7266  2.742    3  0.000  0.523     0.00     0.00     0.00     0.00     0.00 -1 -1.79e-11      0.00 7.511e-01 2.488e-01 1.679e-05 5.007e-06 4.286e-05 -1.000 9.999e-05 1.007 2.089 1.831 1.454 1.200 1.007 0.559 0.496
4.9184e-05 -2.19174 9.90309 0.8959834576 2.4482017499    0.892  1.552  3.7250  2.689    3  0.000  0.517     0.00     0.00     0.00     0.00     0.00 -1 -2.12e-11      0.00 7.502e-01 2.497e-01 1.663e-05 5.181e-06 4.288e-05 -1.000 1.000e-04 0.890 1.980 1.720 1.341 1.086 0.892 0.441 0.377
4.9184e-05 -2.19174 9.90309 0.8962273598 2.4482674581    0.892  1.598  3.7235  2.636    3  0.000  0.512     0.00     0.00     0.00     0.00     0.00 -1 -2.51e-11      0.00 7.494e-01 2.505e-01 1.648e-05 5.357e-06 4.291e-05 -1.000 9.999e-05 0.774 1.873 1.610 1.229 0.972 0.777 0.324 0.260
4.9184e-05 -2.19174 9.90309 0.8964577913 2.4483294995    0.892  1.646  3.7219  2.583    3  0.000  0.508     0.00     0.00     0.00     0.00     0.00 -1 -2.98e-11      0.00 7.488e-01 2.511e-01 1.635e-05 5.508e-06 4.292e-05 -1.000 9.996e-05 0.656 1.762 1.498 1.114 0.856 0.660 0.204 0.140
4.9184e-05 -2.19174 9.90309 0.8966637254 2.4483849141    0.892  1.691  3.7203  2.530    3  0.000  0.504     0.00     0.00     0.00     0.00     0.00 -1 -3.51e-11      0.00 7.484e-01 2.515e-01 1.624e-05 5.647e-06 4.294e-05 -1.000 9.999e-05 0.542 1.656 1.390 1.004 0.743 0.546 0.088 0.023
4.9184e-05 -2.19174 9.90309 0.8968483806 2.4484345780    0.892  1.736  3.7187  2.479    3  0.000  0.502     0.00     0.00     0.00     0.00     0.00 -1 -4.13e-11      0.00 7.480e-01 2.519e-01 1.617e-05 5.735e-06 4.295e-05 -1.000 9.996e-05 0.430 1.554 1.285 0.896 0.634 0.436 -0.025 -0.090
4.9184e-05 -2.19174 9.90309 0.8970214725 2.4484811105    0.892  1.781  3.7171  2.428    3  0.000  0.500     0.00     0.00     0.00     0.00     0.00 -1 -4.86e-11      0.00 7.478e-01 2.521e-01 1.612e-05 5.799e-06 4.295e-05 -1.000 9.999e-05 0.317 1.450 1.178 0.786 0.522 0.323 -0.140 -0.206
4.9184e-05 -2.19174 9.90309 0.8971751928 2.4485224180    0.892  1.825  3.7155  2.377    3  0.000  0.499     0.00     0.00     0.00     0.00     0.00 -1  -5.7e-11      0.00 7.477e-01 2.522e-01 1.609e-05 5.840e-06 4.296e-05 -1.000 9.999e-05 0.207 1.350 1.075 0.681 0.415 0.215 -0.252 -0.319
4.9184e-05 -2.19174 9.90309 0.8973187208 2.4485609719    0.892  1.870  3.7139  2.326    3  0.000  0.499     0.00     0.00     0.00     0.00     0.00 -1  -6.7e-11      0.00 7.476e-01 2.523e-01 1.607e-05 5.861e-06 4.296e-05 -1.000 1.000e-04 0.096 1.249 0.971 0.574 0.306 0.105 -0.365 -0.432
4.9184e-05 -2.19174 9.90309 0.8974521756 2.4485968073    0.892  1.914  3.7123  2.275    3  0.000  0.499     0.00     0.00     0.00     0.00     0.00 -1 -7.87e-11      0.00 7.476e-01 2.523e-01 1.607e-05 5.867e-06 4.296e-05 -1.000 1.000e-04 -0.016 1.148 0.867 0.466 0.197 -0.006 -0.478 -0.546
4.9184e-05 -2.19174 9.90309 0.8975746632 2.4486296870    0.892  1.958  3.7106  2.224    3  0.000  0.499     0.00     0.00     0.00     0.00     0.00 -1 -9.24e-11      0.00 7.476e-01 2.523e-01 1.607e-05 5.870e-06 4.296e-05 -1.000 1.001e-04 -0.126 1.048 0.764 0.360 0.089 -0.115 -0.590 -0.658
4.9184e-05 -2.19174 9.90309 0.8976859450 2.4486595497    0.892  2.002  3.7090  2.174    3  0.000  0.499     0.00     0.00     0.00     0.00     0.00 -1 -1.08e-10      0.00 7.475e-01 2.524e-01 1.607e-05 5.871e-06 4.296e-05 -1.000 1.001e-04 -0.235 0.951 0.663 0.256 -0.018 -0.222 -0.701 -0.769
4.9184e-05 -2.19174 9.90309 0.8977901340 2.4486875014    0.891  2.046  3.7073  2.123    3  0.000  0.499     0.00     0.00     0.00     0.00     0.00 -1 -1.27e-10      0.00 7.475e-01 2.524e-01 1.607e-05 5.873e-06 4.296e-05 -1.000 9.996e-05 -0.346 0.851 0.561 0.150 -0.126 -0.332 -0.813 -0.882
4.9184e-05 -2.19174 9.90309 0.8978850842 2.4487129679    0.891  2.090  3.7056  2.072    3  0.000  0.499     0.00     0.00     0.00     0.00     0.00 -1 -1.49e-10      0.00 7.475e-01 2.524e-01 1.606e-05 5.875e-06 4.296e-05 -1.000 9.999e-05 -0.455 0.754 0.460 0.046 -0.232 -0.440 -0.924 -0.994
4.9184e-05 -2.19174 9.90309 0.8979693651 2.4487355677    0.891  2.132  3.7039  2.023    3  0.000  0.499     0.00     0.00     0.00     0.00     0.00 -1 -1.74e-10      0.00 7.475e-01 2.524e-01 1.606e-05 5.876e-06 4.296e-05 -1.000 9.993e-05 -0.561 0.660 0.363 -0.055 -0.335 -0.544 -1.031 -1.102
4.9184e-05 -2.19174 9.90309 0.8980470300 2.4487563891    0.890  2.174  3.7023  1.974    3  0.000  0.499     0.00     0.00     0.00     0.00     0.00 -1 -2.03e-10      0.00 7.475e-01 2.524e-01 1.606e-05 5.877e-06 4.296e-05 -1.000 9.999e-05 -0.666 0.567 0.266 -0.155 -0.437 -0.647 -1.138 -1.209
4.9184e-05 -2.19174 9.90309 0.8981199265 2.4487759284    0.890  2.216  3.7006  1.925    3  0.000  0.498     0.00     0.00     0.00     0.00     0.00 -1 -2.37e-10      0.00 7.475e-01 2.524e-01 1.606e-05 5.878e-06 4.296e-05 -1.000 9.990e-05 -0.771 0.475 0.170 -0.255 -0.540 -0.751 -1.245 -1.317
4.9184e-05 -2.19174 9.90309 0.8981853127 2.4487934515    0.889  2.256  3.6990  1.879    3  0.000  0.498     0.00     0.00     0.00     0.00     0.00 -1 -2.74e-10      0.00 7.475e-01 2.524e-01 1.606e-05 5.879e-06 4.296e-05 -1.000 1.000e-04 -0.871 0.388 0.079 -0.350 -0.637 -0.850 -1.347 -1.419
4.9184e-05 -2.19174 9.90309 0.8982508779 2.4488110196    0.889  2.296  3.6974  1.832    3  0.000  0.498     0.00     0.00     0.00     0.00     0.00 -1 -3.17e-10      0.00 7.475e-01 2.524e-01 1.606e-05 5.880e-06 4.296e-05 -1.000 1.000e-04 -0.971 0.301 -0.011 -0.444 -0.734 -0.948 -1.448 -1.520
4.9184e-05 -2.19174 9.90309 0.8983197808 2.4488294788    0.888  2.331  3.6960  1.791    3  0.000  0.498     0.00     0.00     0.00     0.00     0.00 -1  -3.6e-10      0.00 7.475e-01 2.524e-01 1.606e-05 5.881e-06 4.296e-05 -1.000 1.001e-04 -1.059 0.225 -0.091 -0.527 -0.819 -1.034 -1.537 -1.610
4.9184e-05 -2.19174 9.90309 0.8983557224 2.4488391064    0.888  2.347  3.6953  1.772    3  0.000  0.498     0.00     0.00     0.00     0.00     0.00 -1 -3.82e-10      0.00 7.475e-01 2.524e-01 1.606e-05 5.882e-06 4.296e-05 -1.000 9.999e-05 -1.098 0.191 -0.127 -0.564 -0.857 -1.073 -1.577 -1.650
4.9184e-05 -2.19174 9.90309 0.8984029293 2.4488517502    0.887  2.329  3.6964  1.795    3  0.000  0.498     0.00     0.00     0.00     0.00     0.00 -1 -3.62e-10      0.00 7.475e-01 2.524e-01 1.606e-05 5.883e-06 4.296e-05 -1.000 1.000e-04 -1.052 0.228 -0.087 -0.522 -0.813 -1.028 -1.530 -1.603
4.9184e-05 -2.19174 9.90309 0.8984245658 2.4488575448    0.887  2.347  3.6956  1.774    3  0.000  0.498     0.00     0.00     0.00     0.00     0.00 -1 -3.84e-10      0.00 7.475e-01 2.524e-01 1.606e-05 5.883e-06 4.296e-05 -1.000 9.999e-05 -1.097 0.190 -0.127 -0.564 -0.856 -1.072 -1.576 -1.649
4.9184e-05 -2.19174 9.90309 0.8984711170 2.4488700108    0.887  2.386  3.6939  1.727    3  0.000  0.498     0.00     0.00     0.00     0.00     0.00 -1 -4.41e-10      0.00 7.475e-01 2.524e-01 1.606e-05 5.884e-06 4.296e-05 -1.000 1.001e-04 -1.196 0.105 -0.216 -0.657 -0.952 -1.169 -1.676 -1.750
4.9184e-05 -2.19174 9.90309 0.8985173106 2.4488823795    0.886  2.428  3.6922  1.678    3  0.000  0.498     0.00     0.00     0.00     0.00     0.00 -1 -5.12e-10      0.00 7.475e-01 2.524e-01 1.606e-05 5.885e-06 4.296e-05 -1.000 9.999e-05 -1.300 0.016 -0.309 -0.755 -1.052 -1.271 -1.781 -1.856
4.9184e-05 -2.19174 9.90309 0.8985580206 2.4488932788    0.885  2.467  3.6905  1.633    3  0.000  0.498     0.00     0.00     0.00     0.00     0.00 -1 -5.91e-10      0.00 7.475e-01 2.524e-01 1.606e-05 5.885e-06 4.296e-05 -1.000 1.000e-04 -1.396 -0.066 -0.396 -0.845 -1.145 -1.365 -1.879 -1.954
4.9184e-05 -2.19174 9.90309 0.8985970020 2.4489037142    0.885  2.506  3.6888  1.586    3  0.000  0.498     5.80     4.69     3.36     2.58     2.09  4 -6.84e-10      0.00 7.475e-01 2.524e-01 1.606e-05 5.886e-06 4.296e-05 -1.000 9.993e-05 -1.495 -0.148 -0.483 -0.937 -1.240 -1.461 -1.979 -2.055
4.9184e-05 -2.19174 9.90309 0.8986319304 2.4489130637    0.884  2.544  3.6871  1.541    3  0.000  0.498     6.37     5.09     3.64     2.80     2.26  4 -7.86e-10      0.00 7.475e-01 2.524e-01 1.606e-05 5.886e-06 4.296e-05 -1.000 1.000e-04 -1.590 -0.227 -0.567 -1.026 -1.331 -1.554 -2.075 -2.151
4.9184e-05 -2.19174 9.90309 0.8986648917 2.4489218859    0.883  2.582  3.6854  1.495    3  0.000  0.498     7.01     5.52     3.93     3.03     2.45  4 -9.05e-10      0.00 7.475e-01 2.524e-01 1.606e-05 5.887e-06 4.296e-05 -1.000 1.000e-04 -1.686 -0.304 -0.650 -1.114 -1.422 -1.647 -2.172 -2.249
4.9184e-05 -2.19174 9.90309 0.8986968994 2.4489304522    0.882  2.622  3.6836  1.449    3  0.000  0.498     7.73     6.01     4.26     3.28     2.66  3 -1.05e-09      0.00 7.475e-01 2.524e-01 1.605e-05 5.887e-06 4.296e-05 -1.000 1.001e-04 -1.784 -0.377 -0.732 -1.205 -1.517 -1.744 -2.273 -2.351
4.9184e-05 -2.19174 9.90309 0.8987240791 2.4489377258    0.881  2.657  3.6820  1.406    3  0.000  0.498     8.45     6.49     4.58     3.54     2.86  3 -1.19e-09      0.00 7.475e-01 2.524e-01 1.605e-05 5.888e-06 4.296e-05 -1.000 1.000e-04 -1.873 -0.441 -0.805 -1.286 -1.603 -1.832 -2.365 -2.444
4.9184e-05 -2.19174 9.90309 0.8987506032 2.4489448235    0.880  2.694  3.6803  1.362    3  0.000  0.498     9.27     7.02     4.94     3.82     3.10  3 -1.37e-09      0.00 7.475e-01 2.524e-01 1.605e-05 5.888e-06 4.296e-05 -1.000 1.001e-04 -1.965 -0.504 -0.879 -1.370 -1.691 -1.923 -2.460 -2.539
4.9184e-05 -2.19174 9.90309 0.8987748623 2.4489513146    0.879  2.730  3.6787  1.319    3  0.000  0.498    10.14     7.59     5.32     4.12     3.34  3 -1.56e-09      0.00 7.475e-01 2.524e-01 1.605e-05 5.889e-06 4.296e-05 -1.000 9.999e-05 -2.054 -0.562 -0.949 -1.450 -1.776 -2.010 -2.553 -2.632
4.9184e-05 -2.19174 9.90309 0.8987969756 2.4489572312    0.878  2.764  3.6772  1.278    3  0.000  0.498    11.05     8.17     5.71     4.43     3.59  3 -1.77e-09      0.00 7.475e-01 2.524e-01 1.605e-05 5.889e-06 4.296e-05 -1.000 9.999e-05 -2.141 -0.618 -1.016 -1.527 -1.858 -2.095 -2.642 -2.722
4.9184e-05 -2.19174 9.90309 0.8988189697 2.4489631156    0.877  2.801  3.6754  1.234    3  0.000  0.498    12.12     8.85     6.16     4.78     3.87  3 -2.03e-09      0.00 7.475e-01 2.524e-01 1.605e-05 5.889e-06 4.296e-05 -1.000 1.000e-04 -2.232 -0.670 -1.083 -1.606 -1.943 -2.183 -2.736 -2.817
4.9184e-05 -2.19174 9.90309 0.8988421559 2.4489693186    0.875  2.842  3.6734  1.184    3  0.000  0.498    13.45     9.68     6.71     5.21     4.23  3 -2.36e-09      0.00 7.475e-01 2.524e-01 1.605e-05 5.890e-06 4.296e-05 -1.000 1.000e-04 -2.334 -0.726 -1.156 -1.694 -2.038 -2.282 -2.842 -2.924
4.9184e-05 -2.19174 9.90309 0.8988606930 2.4489742775    0.874  2.877  3.6716  1.141    3  0.000  0.498    14.71    10.45     7.22     5.62     4.55  3 -2.69e-09      0.00 7.475e-01 2.524e-01 1.605e-05 5.890e-06 4.296e-05 -1.000 1.001e-04 -2.422 -0.770 -1.216 -1.767 -2.118 -2.367 -2.933 -3.015
4.9184e-05 -2.19174 9.90309 0.8988802433 2.4489795073    0.872  2.916  3.6696  1.093    3  0.000  0.498    16.26    11.39     7.84     6.11     4.95  2 -3.12e-09      0.00 7.475e-01 2.524e-01 1.605e-05 5.890e-06 4.296e-05 -1.000 1.000e-04 -2.519 -0.814 -1.280 -1.848 -2.208 -2.460 -3.034 -3.117
4.9184e-05 -2.19174 9.90309 0.8988965750 2.4489838758    0.871  2.950  3.6679  1.051    3  0.000  0.498    17.77    12.29     8.43     6.57     5.33  2 -3.55e-09      0.00 7.475e-01 2.524e-01 1.605e-05 5.891e-06 4.296e-05 -1.000 9.999e-05 -2.606 -0.853 -1.337 -1.919 -2.286 -2.543 -3.123 -3.208
4.9184e-05 -2.19174 9.90309 0.8989130855 2.4489882920    0.869  2.988  3.6661  1.005    3  0.000  0.498    19.55    13.34     9.12     7.12     5.77  2 -4.08e-09      0.00 7.475e-01 2.524e-01 1.605e-05 5.891e-06 4.296e-05 -1.000 9.996e-05 -2.699 -0.890 -1.394 -1.994 -2.370 -2.631 -3.219 -3.305
4.9184e-05 -2.19174 9.90309 0.8989269137 2.4489919906    0.867  3.021  3.6643  0.965    3  0.000  0.498    21.29    14.35     9.78     7.64     6.20  2 -4.61e-09      0.00 7.475e-01 2.524e-01 1.605e-05 5.891e-06 4.296e-05 -1.000 9.993e-05 -2.781 -0.911 -1.437 -2.055 -2.441 -2.707 -3.304 -3.391
4.9184e-05 -2.19174 9.90309 0.8989412189 2.4489958167    0.865  3.056  3.6625  0.921    3  0.000  0.498    23.34    15.53    10.54     8.25     6.69  2 -5.28e-09      0.00 7.475e-01 2.524e-01 1.605e-05 5.891e-06 4.296e-05 -1.000 9.993e-05 -2.871 -0.931 -1.482 -2.120 -2.518 -2.790 -3.396 -3.484
4.9184e-05 -2.19174 9.90309 0.8989531994 2.4489990208    0.863  3.088  3.6608  0.882    3  0.000  0.498    25.33    16.65    11.27     8.83     7.17  2 -5.94e-09      0.00 7.475e-01 2.524e-01 1.605e-05 5.891e-06 4.296e-05 -1.000 1.000e-04 -2.949 -0.944 -1.518 -2.176 -2.585 -2.862 -3.478 -3.567
4.9184e-05 -2.19174 9.90309 0.8989654779 2.4490023046    0.860  3.122  3.6589  0.839    3  0.000  0.498    27.70    17.98    12.13     9.51     7.72  2 -6.75e-09      0.00 7.475e-01 2.524e-01 1.605e-05 5.892e-06 4.296e-05 -1.000 9.999e-05 -3.034 -0.947 -1.550 -2.232 -2.654 -2.937 -3.565 -3.655
4.9184e-05 -2.19174 9.90309 0.8989780545 2.4490056680    0.857  3.158  3.6569  0.793    3  0.000  0.498    30.47    19.52    13.11    10.30     8.36  1 -7.76e-09      0.00 7.475e-01 2.524e-01 1.605e-05 5.892e-06 4.297e-05 -1.000 9.996e-05 -3.125 -0.966 -1.593 -2.295 -2.729 -3.018 -3.656 -3.748
4.9184e-05 -2.19174 9.90309 0.8989890218 2.4490086009    0.855  3.190  3.6552  0.752    3  0.000  0.498    33.18    20.99    14.05    11.05     8.97  1 -8.77e-09      0.00 7.475e-01 2.524e-01 1.605e-05 5.892e-06 4.297e-05 -1.000 9.999e-05 -3.206 -0.994 -1.638 -2.353 -2.796 -3.089 -3.736 -3.829
4.9184e-05 -2.19174 9.90309 0.8990001082 2.4490115656    0.852  3.223  3.6534  0.711    3  0.000  0.498    36.19    22.61    15.09    11.88     9.64  1 -9.96e-09      0.00 7.475e-01 2.524e-01 1.605e-05 5.892e-06 4.297e-05 -1.000 9.996e-05 -3.288 -1.020 -1.681 -2.411 -2.864 -3.161 -3.817 -3.912
4.9184e-05 -2.19174 9.90309 0.8990038037 2.4490125538    0.851  3.234  3.6528  0.697    3  0.000  0.498    37.22    23.16    15.44    12.16     9.87  1 -1.04e-08      0.00 7.475e-01 2.524e-01 1.605e-05 5.892e-06 4.297e-05 -1.000 1.000e-04 -3.315 -1.029 -1.696 -2.430 -2.886 -3.185 -3.844 -3.939
4.9184e-05 -2.19174 9.90309 0.8990038037 2.4490125538    0.850  1.753  3.8318  2.893    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.506e-01 2.493e-01 1.660e-05 5.143e-06 4.272e-05 -1.000 1.000e-04 0.386 0.934 0.814 0.616 0.485 0.374 0.120 0.085
4.9184e-05 -2.19174 9.90309 0.8990465999 2.4490239973    0.851  1.767  3.8233  2.846    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.506e-01 2.493e-01 1.660e-05 5.143e-06 4.272e-05 -1.000 1.001e-04 0.353 0.933 0.805 0.595 0.455 0.337 0.067 0.031
4.9184e-05 -2.19174 9.90309 0.8991230130 2.4490444268    0.851  1.778  3.8169  2.810    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.506e-01 2.493e-01 1.660e-05 5.144e-06 4.272e-05 -1.000 1.000e-04 0.326 0.931 0.797 0.578 0.431 0.308 0.026 -0.012
4.9184e-05 -2.19174 9.90309 0.8991968632 2.4490641672    0.851  1.779  3.8170  2.809    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.506e-01 2.493e-01 1.659e-05 5.144e-06 4.272e-05 -1.000 1.000e-04 0.323 0.927 0.793 0.574 0.427 0.305 0.023 -0.015
4.9184e-05 -2.19174 9.90309 0.8992719650 2.4490842383    0.851  1.780  3.8177  2.811    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.505e-01 2.494e-01 1.659e-05 5.145e-06 4.272e-05 -1.000 1.000e-04 0.320 0.922 0.789 0.570 0.424 0.302 0.022 -0.016
4.9184e-05 -2.19174 9.90309 0.8993499875 2.4491050860    0.851  1.781  3.8186  2.814    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.505e-01 2.494e-01 1.659e-05 5.146e-06 4.272e-05 -1.000 1.000e-04 0.318 0.916 0.784 0.567 0.422 0.300 0.022 -0.015
4.9184e-05 -2.19174 9.90309 0.8994237185 2.4491247831    0.851  1.781  3.8197  2.818    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.505e-01 2.494e-01 1.659e-05 5.146e-06 4.272e-05 -1.000 1.001e-04 0.317 0.910 0.779 0.564 0.420 0.299 0.023 -0.014
4.9184e-05 -2.19174 9.90309 0.8995013237 2.4491455112    0.851  1.782  3.8211  2.823    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.505e-01 2.494e-01 1.659e-05 5.147e-06 4.272e-05 -1.000 1.001e-04 0.316 0.903 0.773 0.560 0.418 0.298 0.025 -0.012
4.9184e-05 -2.19174 9.90309 0.8995780945 2.4491660124    0.851  1.782  3.8226  2.828    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.505e-01 2.494e-01 1.659e-05 5.148e-06 4.272e-05 -1.000 1.000e-04 0.315 0.896 0.768 0.557 0.416 0.298 0.027 -0.009
4.9184e-05 -2.19174 9.90309 0.8996554017 2.4491866528    0.851  1.782  3.8241  2.834    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.505e-01 2.494e-01 1.659e-05 5.148e-06 4.273e-05 -1.000 1.000e-04 0.314 0.889 0.763 0.554 0.415 0.298 0.030 -0.007
4.9184e-05 -2.19174 9.90309 0.8997281194 2.4492060640    0.851  1.783  3.8255  2.839    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.505e-01 2.494e-01 1.659e-05 5.149e-06 4.273e-05 -1.000 1.000e-04 0.313 0.883 0.758 0.551 0.413 0.297 0.032 -0.004
4.9184e-05 -2.19174 9.90309 0.8998076916 2.4492273009    0.851  1.783  3.8267  2.844    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.505e-01 2.494e-01 1.659e-05 5.150e-06 4.273e-05 -1.000 1.001e-04 0.312 0.877 0.753 0.548 0.412 0.297 0.034 -0.002
4.9184e-05 -2.19174 9.90309 0.8998854160 2.4492480405    0.851  1.783  3.8277  2.847    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.505e-01 2.494e-01 1.659e-05 5.150e-06 4.273e-05 -1.000 1.001e-04 0.311 0.872 0.749 0.545 0.410 0.296 0.034 -0.001
4.9184e-05 -2.19174 9.90309 0.8999639153 2.4492689827    0.852  1.784  3.8282  2.849    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.505e-01 2.494e-01 1.659e-05 5.151e-06 4.273e-05 -1.000 1.000e-04 0.310 0.868 0.745 0.543 0.408 0.294 0.034 -0.001
4.9184e-05 -2.19174 9.90309 0.9000440240 2.4492903498    0.852  1.785  3.8285  2.849    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.505e-01 2.494e-01 1.659e-05 5.152e-06 4.273e-05 -1.000 1.000e-04 0.308 0.865 0.743 0.540 0.406 0.293 0.033 -0.003
4.9184e-05 -2.19174 9.90309 0.9000763297 2.4492989654    0.852  1.785  3.8285  2.849    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.505e-01 2.494e-01 1.659e-05 5.152e-06 4.273e-05 -1.000 1.001e-04 0.307 0.864 0.742 0.540 0.405 0.292 0.032 -0.003
4.9184e-05 -2.19174 9.90309 0.9001547694 2.4493198815    0.852  1.786  3.8278  2.845    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.505e-01 2.494e-01 1.659e-05 5.153e-06 4.273e-05 -1.000 1.000e-04 0.304 0.864 0.741 0.538 0.403 0.289 0.028 -0.008
4.9184e-05 -2.19174 9.90309 0.9002307057 2.4493401260    0.852  1.787  3.8268  2.840    4  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.505e-01 2.494e-01 1.659e-05 5.153e-06 4.273e-05 -1.000 1.001e-04 0.301 0.865 0.741 0.536 0.400 0.285 0.023 -0.013
